country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","11-09-2025 21:00:00",17.72,83.3,SO2,7,16,11
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","11-09-2025 21:00:00",26.1403345,85.3650192,CO,36,80,63
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","11-09-2025 21:00:00",26.1209,85.3647,NO2,10,13,11
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","11-09-2025 21:00:00",26.1209,85.3647,SO2,4,6,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","11-09-2025 21:00:00",25.619651,85.147382,PM2.5,10,41,29
India,Bihar,Patna,"Muradpur, Patna - BSPCB","11-09-2025 21:00:00",25.619651,85.147382,NO2,8,10,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","11-09-2025 21:00:00",25.599486,85.113666,SO2,5,8,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","11-09-2025 21:00:00",25.599486,85.113666,OZONE,16,19,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","11-09-2025 21:00:00",26.181742,91.78063,SO2,27,28,27
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","11-09-2025 21:00:00",26.349082,92.68449,PM2.5,5,69,54
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","11-09-2025 21:00:00",26.349082,92.68449,OZONE,6,18,8
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","11-09-2025 21:00:00",26.446912,91.439057,CO,9,28,24
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","11-09-2025 21:00:00",26.446912,91.439057,OZONE,7,105,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA","11-09-2025 21:00:00",24.82827,92.79525,PM2.5,29,44,35
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","11-09-2025 21:00:00",24.792403,84.992416,PM2.5,15,65,36
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","11-09-2025 21:00:00",24.762518,84.982348,NH3,3,4,3
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","11-09-2025 21:00:00",25.560083,87.553265,PM10,29,31,30
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","11-09-2025 21:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","11-09-2025 21:00:00",26.0881305,87.93840336,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","11-09-2025 21:00:00",14.465052,78.824187,PM10,62,82,72
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","11-09-2025 21:00:00",16.9872867,81.7363176,CO,6,17,13
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","11-09-2025 21:00:00",13.615387,79.409230,NO2,6,6,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","11-09-2025 21:00:00",13.615387,79.409230,SO2,27,27,27
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2025 21:00:00",26.146529,87.454184,NH3,4,5,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2025 21:00:00",26.146529,87.454184,CO,4,36,24
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-09-2025 21:00:00",25.5626095,84.663264,PM2.5,28,30,29
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-09-2025 21:00:00",25.42742023,86.13886079,NH3,3,5,4
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","11-09-2025 21:00:00",11.654054,92.734055,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2025 21:00:00",22.368195,82.746431,SO2,2,11,8
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2025 21:00:00",22.368195,82.746431,CO,10,20,14
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-09-2025 21:00:00",22.126650,83.483212,PM2.5,5,14,10
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-09-2025 21:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-09-2025 21:00:00",22.126650,83.483212,SO2,1,14,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-09-2025 21:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-09-2025 21:00:00",22.1910172,83.5197009,OZONE,10,50,27
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","11-09-2025 21:00:00",21.258815,81.578979,PM2.5,14,42,26
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","11-09-2025 21:00:00",21.258815,81.578979,SO2,11,14,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2025 21:00:00",21.237755,81.705301,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2025 21:00:00",21.237755,81.705301,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2025 21:00:00",21.237755,81.705301,OZONE,2,9,5
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","11-09-2025 21:00:00",21.371751,81.664929,PM10,39,155,91
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","11-09-2025 21:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","11-09-2025 21:00:00",22.06631475,83.33820077,PM2.5,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","11-09-2025 21:00:00",22.06631475,83.33820077,NH3,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","11-09-2025 21:00:00",22.06631475,83.33820077,SO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","11-09-2025 21:00:00",22.06631475,83.33820077,OZONE,8,29,20
India,Delhi,Delhi,"Alipur, Delhi - DPCC","11-09-2025 21:00:00",28.815329,77.153010,PM2.5,32,68,43
India,Delhi,Delhi,"Alipur, Delhi - DPCC","11-09-2025 21:00:00",28.815329,77.153010,NO2,10,31,17
India,Delhi,Delhi,"Alipur, Delhi - DPCC","11-09-2025 21:00:00",28.815329,77.153010,CO,29,39,34
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2025 21:00:00",28.695381,77.181665,NH3,5,7,6
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2025 21:00:00",28.695381,77.181665,CO,40,68,52
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2025 21:00:00",28.695381,77.181665,OZONE,10,36,29
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","11-09-2025 21:00:00",28.4706914,77.1099364,PM10,35,95,62
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","11-09-2025 21:00:00",28.4706914,77.1099364,NO2,13,19,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","11-09-2025 21:00:00",25.366336,87.117468,PM10,30,82,61
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","11-09-2025 21:00:00",25.366336,87.117468,SO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2025 21:00:00",25.03280,85.41948,PM2.5,10,22,15
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2025 21:00:00",25.03280,85.41948,NH3,6,7,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2025 21:00:00",25.03280,85.41948,CO,82,97,89
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2025 21:00:00",25.03280,85.41948,OZONE,28,36,32
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","11-09-2025 21:00:00",25.892357,86.590325,SO2,16,17,16
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","11-09-2025 21:00:00",25.859655,85.77944,PM2.5,8,230,91
India,Delhi,Delhi,"Bawana, Delhi - DPCC","11-09-2025 21:00:00",28.776200,77.051074,PM2.5,33,70,48
India,Delhi,Delhi,"Bawana, Delhi - DPCC","11-09-2025 21:00:00",28.776200,77.051074,NH3,3,6,4
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","11-09-2025 21:00:00",28.7256504,77.2011573,NO2,26,49,34
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","11-09-2025 21:00:00",28.656756,77.227234,PM2.5,23,40,31
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","11-09-2025 21:00:00",28.656756,77.227234,SO2,11,18,14
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","11-09-2025 21:00:00",28.656756,77.227234,OZONE,4,16,10
India,Delhi,Delhi,"DTU, Delhi - CPCB","11-09-2025 21:00:00",28.7500499,77.1112615,NH3,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","11-09-2025 21:00:00",28.7500499,77.1112615,SO2,26,31,27
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-09-2025 21:00:00",21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-09-2025 21:00:00",21.185571,81.343175,CO,47,50,49
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","11-09-2025 21:00:00",21.224231,81.408350,OZONE,7,23,19
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","11-09-2025 21:00:00",22.118125,83.140608,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2025 21:00:00",22.368195,82.746431,PM2.5,25,39,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2025 21:00:00",22.368195,82.746431,NO2,3,10,6
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","11-09-2025 21:00:00",28.6811736,77.3025234,OZONE,12,35,22
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-09-2025 21:00:00",28.732820,77.170633,OZONE,11,42,25
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","11-09-2025 21:00:00",28.580280,77.233829,PM10,55,157,100
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","11-09-2025 21:00:00",28.580280,77.233829,NH3,3,5,4
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","11-09-2025 21:00:00",28.580280,77.233829,CO,35,172,172
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","11-09-2025 21:00:00",28.588333,77.221667,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","11-09-2025 21:00:00",24.952822,84.002396,CO,48,62,53
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","11-09-2025 21:00:00",30.735567,76.775714,OZONE,9,48,28
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","11-09-2025 21:00:00",30.751462,76.762879,SO2,1,17,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","11-09-2025 21:00:00",30.751462,76.762879,OZONE,18,82,44
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","11-09-2025 21:00:00",30.719859,76.738637,PM2.5,13,30,22
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","11-09-2025 21:00:00",30.719859,76.738637,NO2,3,15,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","11-09-2025 21:00:00",28.498571,77.264840,CO,12,86,36
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","11-09-2025 21:00:00",28.5710274,77.0719006,NH3,4,5,5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","11-09-2025 21:00:00",28.5627763,77.1180053,OZONE,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","11-09-2025 21:00:00",28.6811736,77.3025234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","11-09-2025 21:00:00",28.60909,77.0325413,NH3,6,7,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","11-09-2025 21:00:00",23.023389,72.515201,NO2,8,42,17
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","11-09-2025 21:00:00",23.023389,72.515201,SO2,1,5,4
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-09-2025 21:00:00",23.076793,72.627874,NO2,10,43,22
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-09-2025 21:00:00",23.076793,72.627874,NH3,1,2,1
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-09-2025 21:00:00",21.613267,73.010555,PM2.5,26,65,42
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-09-2025 21:00:00",21.613267,73.010555,NH3,5,5,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-09-2025 21:00:00",21.613267,73.010555,OZONE,51,77,58
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2025 21:00:00",23.243639,72.68994,PM2.5,17,50,39
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","11-09-2025 21:00:00",28.3153,76.9143,OZONE,6,52,14
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-09-2025 21:00:00",30.943887,76.801991,PM2.5,38,92,57
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","11-09-2025 21:00:00",34.066206,74.819820,PM2.5,26,48,35
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","11-09-2025 21:00:00",34.066206,74.819820,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","11-09-2025 21:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","11-09-2025 21:00:00",23.80569,86.44268,OZONE,1,76,21
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","11-09-2025 21:00:00",16.172806,75.659694,PM10,42,43,42
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","11-09-2025 21:00:00",12.9135218,77.5950804,PM2.5,22,37,27
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","11-09-2025 21:00:00",12.9756843,77.5660749,SO2,6,11,9
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","11-09-2025 21:00:00",12.9756843,77.5660749,CO,58,62,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","11-09-2025 21:00:00",13.029152,77.585901,PM10,5,46,28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","11-09-2025 21:00:00",13.029152,77.585901,CO,10,27,22
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","11-09-2025 21:00:00",28.623763,77.287209,NH3,5,6,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","11-09-2025 21:00:00",28.623763,77.287209,SO2,2,9,4
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-09-2025 21:00:00",28.674045,77.131023,OZONE,20,60,44
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-09-2025 21:00:00",28.639652,77.146275,PM10,58,188,116
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-09-2025 21:00:00",28.639652,77.146275,CO,30,111,77
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-09-2025 21:00:00",28.639652,77.146275,OZONE,4,26,19
India,Delhi,Delhi,"Pusa, Delhi - IMD","11-09-2025 21:00:00",28.636110,77.173332,PM2.5,4,365,83
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2025 21:00:00",23.243639,72.68994,NH3,1,1,1
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","11-09-2025 21:00:00",23.221714,72.654328,CO,2,86,22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","11-09-2025 21:00:00",20.362421,72.918013,SO2,42,46,45
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","11-09-2025 21:00:00",22.969611,72.643500,PM2.5,21,54,35
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","11-09-2025 21:00:00",22.969611,72.643500,PM10,64,117,83
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","11-09-2025 21:00:00",22.977134,72.553024,NH3,1,12,8
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","11-09-2025 21:00:00",22.977134,72.553024,OZONE,1,45,32
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","11-09-2025 21:00:00",23.002657,72.591912,NO2,44,48,46
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","11-09-2025 21:00:00",23.002657,72.591912,OZONE,2,63,45
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","11-09-2025 21:00:00",23.020509,72.579261,PM10,52,114,72
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","11-09-2025 21:00:00",23.020509,72.579261,SO2,10,12,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC","11-09-2025 21:00:00",28.732528,77.119920,NH3,5,76,8
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","11-09-2025 21:00:00",28.6514781,77.1473105,NH3,6,9,7
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","11-09-2025 21:00:00",28.5504249,77.2159377,CO,4,56,15
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","11-09-2025 21:00:00",28.5504249,77.2159377,OZONE,24,36,32
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","11-09-2025 21:00:00",28.710508,77.249485,SO2,14,19,16
India,Delhi,Delhi,"Narela, Delhi - DPCC","11-09-2025 21:00:00",28.822836,77.101981,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","11-09-2025 21:00:00",28.822836,77.101981,OZONE,18,21,21
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-09-2025 21:00:00",28.567890,77.250515,CO,10,38,19
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-09-2025 21:00:00",28.567890,77.250515,OZONE,16,75,57
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-09-2025 21:00:00",28.530785,77.271255,PM2.5,20,42,32
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-09-2025 21:00:00",28.531346,77.190156,PM2.5,13,42,31
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-09-2025 21:00:00",28.531346,77.190156,NO2,2,34,13
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-09-2025 21:00:00",28.531346,77.190156,SO2,9,13,11
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-09-2025 21:00:00",28.699793,77.165453,NO2,14,50,22
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","11-09-2025 21:00:00",8.8787,76.6073,CO,14,16,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","11-09-2025 21:00:00",8.563700,76.886500,SO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","11-09-2025 21:00:00",8.5149093,76.9435879,NH3,7,19,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","11-09-2025 21:00:00",10.532400,76.215900,PM2.5,47,55,51
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","11-09-2025 21:00:00",10.532400,76.215900,PM10,50,59,54
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","11-09-2025 21:00:00",10.532400,76.215900,CO,16,28,25
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","11-09-2025 21:00:00",23.264759,77.381568,PM2.5,20,43,29
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","11-09-2025 21:00:00",23.210494,77.425409,CO,6,40,23
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","11-09-2025 21:00:00",23.233584,77.400574,CO,20,101,57
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","11-09-2025 21:00:00",23.81748678,79.446246,PM2.5,20,52,34
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","11-09-2025 21:00:00",23.81748678,79.446246,PM10,46,107,59
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","11-09-2025 21:00:00",23.81748678,79.446246,CO,20,26,25
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-09-2025 21:00:00",26.203442,78.193251,PM10,38,70,53
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-09-2025 21:00:00",26.203442,78.193251,NO2,8,8,8
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-09-2025 21:00:00",26.203442,78.193251,SO2,10,18,13
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","11-09-2025 21:00:00",26.259242,78.216432,NH3,3,4,3
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-09-2025 21:00:00",26.200388,78.147714,PM2.5,33,55,45
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-09-2025 21:00:00",26.200388,78.147714,SO2,2,9,6
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","11-09-2025 21:00:00",22.7289,75.8076,PM2.5,24,38,29
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-09-2025 21:00:00",22.4310,75.5213,NH3,6,8,6
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-09-2025 21:00:00",22.4310,75.5213,OZONE,22,43,39
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","11-09-2025 21:00:00",22.7524,75.8872,CO,19,22,20
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","11-09-2025 21:00:00",13.940000,75.555917,NO2,10,22,15
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","11-09-2025 21:00:00",13.940000,75.555917,NH3,2,5,3
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","11-09-2025 21:00:00",13.377516,77.099072,PM10,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","11-09-2025 21:00:00",13.377516,77.099072,NO2,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","11-09-2025 21:00:00",13.377516,77.099072,CO,20,38,32
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","11-09-2025 21:00:00",16.802639,75.722694,PM10,43,44,44
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","11-09-2025 21:00:00",16.7602,77.1428,NO2,24,48,37
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","11-09-2025 21:00:00",14.816666,74.141003,PM10,3,25,14
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","11-09-2025 21:00:00",14.816666,74.141003,NH3,1,2,1
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","11-09-2025 21:00:00",14.816666,74.141003,CO,11,14,12
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","11-09-2025 21:00:00",12.415911,75.735050,PM10,34,61,47
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","11-09-2025 21:00:00",12.415911,75.735050,SO2,7,8,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","11-09-2025 21:00:00",12.889250,74.853000,SO2,6,7,6
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","11-09-2025 21:00:00",12.889250,74.853000,OZONE,6,43,27
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","11-09-2025 21:00:00",14.791800,75.389600,PM10,40,55,45
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","11-09-2025 21:00:00",14.791800,75.389600,CO,25,26,26
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","11-09-2025 21:00:00",15.3714823,75.1160168,CO,6,20,14
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","11-09-2025 21:00:00",17.336318,76.847397,NH3,2,3,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","11-09-2025 21:00:00",12.917348,77.622813,SO2,5,11,8
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","11-09-2025 21:00:00",17.930306,77.482194,SO2,28,29,29
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","11-09-2025 21:00:00",17.930306,77.482194,CO,22,34,24
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","11-09-2025 21:00:00",11.55358,76.55521,NO2,15,35,25
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","11-09-2025 21:00:00",12.920984,77.584908,SO2,2,5,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","11-09-2025 21:00:00",12.7816279,77.6299145,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","11-09-2025 21:00:00",12.921418,77.502466,PM10,71,90,79
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","11-09-2025 21:00:00",13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","11-09-2025 21:00:00",15.459706,75.008381,NO2,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","11-09-2025 21:00:00",15.459706,75.008381,SO2,1,3,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","11-09-2025 21:00:00",23.168606,79.932247,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","11-09-2025 21:00:00",23.168606,79.932247,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","11-09-2025 21:00:00",23.168606,79.932247,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","11-09-2025 21:00:00",23.218135,79.957770,PM2.5,32,55,37
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","11-09-2025 21:00:00",23.50016,80.23284,NO2,23,41,30
